# timestamp,line
1618318287659,Received value from mavg/room2/rhum value 222.89999999999998
1618318287659,Publishing value to func/room2/ahum value: 556.9423606103252
1618318288658,Received value from mavg/room2/temp value 76.19999999999999
1618318288659,Received value from mavg/room2/rhum value 228
1618318288659,Received value from mavg/room1/rhum value 257.8
1618318288659,Received value from mavg/room1/temp value 66.9
1618318288659,Publishing value to func/room2/ahum value: 583.2820320918778
1618318288659,Publishing value to func/room1/ahum value: 452.7136121787219
1618318289659,Received value from mavg/room1/temp value 59.900000000000006
1618318289659,Received value from mavg/room2/rhum value 229.39999999999998
1618318289659,Received value from mavg/room2/temp value 72.99999999999999
1618318289659,Publishing value to func/room2/ahum value: 516.9377006683372
1618318289659,Received value from mavg/room1/rhum value 227.5
1618318289659,Publishing value to func/room1/ahum value: 296.2526966537522
1618318290658,Received value from mavg/room2/temp value 66.99999999999999
1618318290658,Received value from mavg/room1/temp value 57.2
1618318290658,Received value from mavg/room2/rhum value 214.7
1618318290658,Publishing value to func/room2/ahum value: 378.60278470233067
1618318290659,Received value from mavg/room1/rhum value 184.2
1618318290659,Publishing value to func/room1/ahum value: 212.91411812659746
1618318291658,Received value from mavg/room1/temp value 57.800000000000004
1618318291658,Received value from mavg/room2/temp value 61.899999999999984
1618318291658,Received value from mavg/room2/rhum value 195.39999999999998
1618318291658,Publishing value to func/room2/ahum value: 277.54839584414236
1618318291659,Received value from mavg/room1/rhum value 164.7
1618318291659,Publishing value to func/room1/ahum value: 195.5217917453336
1618318292659,Received value from mavg/room2/rhum value 179.89999999999998
1618318292659,Received value from mavg/room1/temp value 61.5
1618318292659,Received value from mavg/room2/temp value 58.499999999999986
1618318292659,Publishing value to func/room2/ahum value: 220.28769909444026
1618318292659,Received value from mavg/room1/rhum value 168.39999999999998
1618318292659,Publishing value to func/room1/ahum value: 235.0989406891082
1618318293659,Received value from mavg/room1/rhum value 183.99999999999997
1618318293659,Received value from mavg/room2/rhum value 174.49999999999997
1618318293659,Received value from mavg/room2/temp value 59.79999999999998
1618318293659,Publishing value to func/room2/ahum value: 226.2435081728591
1618318293659,Received value from mavg/room1/temp value 63
1618318293659,Publishing value to func/room1/ahum value: 274.0106949663993
1618318294659,Received value from mavg/room2/rhum value 178.59999999999997
1618318294659,Received value from mavg/room2/temp value 60.499999999999986
1618318294659,Received value from mavg/room1/temp value 64.5
1618318294659,Publishing value to func/room2/ahum value: 238.74617862265447
1618318294659,Received value from mavg/room1/rhum value 205.89999999999998
1618318294659,Publishing value to func/room1/ahum value: 326.8614820984958
1618318295658,Received value from mavg/room2/rhum value 181.99999999999997
1618318295658,Received value from mavg/room1/rhum value 219.59999999999997
1618318295659,Received value from mavg/room2/temp value 64.69999999999999
1618318295659,Publishing value to func/room2/ahum value: 291.37925418704754
1618318295659,Received value from mavg/room1/temp value 66
1618318295659,Publishing value to func/room1/ahum value: 371.3797451845
1618318296659,Received value from mavg/room2/rhum value 193.79999999999995
1618318296659,Received value from mavg/room1/temp value 67.5
1618318296659,Received value from mavg/room2/temp value 66.1
1618318296659,Publishing value to func/room2/ahum value: 329.1256440171439
1618318296659,Received value from mavg/room1/rhum value 238.89999999999998
1618318296659,Publishing value to func/room1/ahum value: 430.135578937802
1618318297659,Received value from mavg/room1/temp value 70
1618318297659,Received value from mavg/room2/rhum value 203.89999999999995
1618318297659,Received value from mavg/room2/temp value 69.89999999999999
1618318297659,Publishing value to func/room2/ahum value: 405.2933459637378
1618318297659,Received value from mavg/room1/rhum value 242.7
1618318297659,Publishing value to func/room1/ahum value: 484.39240540600275
1618318298658,Received value from mavg/room2/temp value 72.3
1618318298658,Received value from mavg/room2/rhum value 214.59999999999997
1618318298658,Received value from mavg/room1/temp value 71.8
1618318298659,Received value from mavg/room1/rhum value 255.6
1618318298659,Publishing value to func/room2/ahum value: 470.1829680054766
1618318298659,Publishing value to func/room1/ahum value: 548.8375450293175
1618318299659,Received value from mavg/room2/temp value 75.6
1618318299659,Received value from mavg/room1/rhum value 264
1618318299659,Received value from mavg/room1/temp value 71.5
1618318299659,Received value from mavg/room2/rhum value 222.89999999999998
1618318299659,Publishing value to func/room1/ahum value: 560.0418773946789
1618318299659,Publishing value to func/room2/ahum value: 556.9423606103252
1618318300658,Received value from mavg/room1/temp value 66.9
1618318300658,Received value from mavg/room2/rhum value 228
1618318300658,Received value from mavg/room1/rhum value 257.8
1618318300658,Received value from mavg/room2/temp value 76.19999999999999
1618318300658,Publishing value to func/room1/ahum value: 452.7136121787219
1618318300659,Publishing value to func/room2/ahum value: 583.2820320918778
1618318301659,Received value from mavg/room1/temp value 59.900000000000006
1618318301659,Received value from mavg/room1/rhum value 227.5
1618318301659,Received value from mavg/room2/rhum value 229.39999999999998
1618318301659,Publishing value to func/room1/ahum value: 296.2526966537522
1618318301659,Received value from mavg/room2/temp value 72.99999999999999
1618318301659,Publishing value to func/room2/ahum value: 516.9377006683372
1618318302658,Received value from mavg/room1/rhum value 184.2
1618318302658,Received value from mavg/room2/temp value 66.99999999999999
1618318302658,Received value from mavg/room2/rhum value 214.7
1618318302658,Received value from mavg/room1/temp value 57.2
1618318302658,Publishing value to func/room2/ahum value: 378.60278470233067
1618318302659,Publishing value to func/room1/ahum value: 212.91411812659746
1618318303658,Received value from mavg/room1/temp value 57.800000000000004
1618318303658,Received value from mavg/room1/rhum value 164.7
1618318303658,Publishing value to func/room1/ahum value: 195.5217917453336
1618318303659,Received value from mavg/room2/rhum value 195.39999999999998
1618318303659,Received value from mavg/room2/temp value 61.899999999999984
1618318303659,Publishing value to func/room2/ahum value: 277.54839584414236
1618318304658,Received value from mavg/room2/temp value 58.499999999999986
1618318304658,Received value from mavg/room1/temp value 61.5
1618318304658,Received value from mavg/room2/rhum value 179.89999999999998
1618318304658,Publishing value to func/room2/ahum value: 220.28769909444026
1618318304659,Received value from mavg/room1/rhum value 168.39999999999998
1618318304659,Publishing value to func/room1/ahum value: 235.0989406891082
1618318305658,Received value from mavg/room2/temp value 59.79999999999998
1618318305658,Received value from mavg/room1/temp value 63
1618318305658,Received value from mavg/room1/rhum value 183.99999999999997
1618318305658,Publishing value to func/room1/ahum value: 274.0106949663993
1618318305659,Received value from mavg/room2/rhum value 174.49999999999997
1618318305659,Publishing value to func/room2/ahum value: 226.2435081728591
1618318306658,Received value from mavg/room2/rhum value 178.59999999999997
1618318306658,Received value from mavg/room1/rhum value 205.89999999999998
1618318306658,Received value from mavg/room1/temp value 64.5
1618318306658,Publishing value to func/room1/ahum value: 326.8614820984958
1618318306658,Received value from mavg/room2/temp value 60.499999999999986
1618318306659,Publishing value to func/room2/ahum value: 238.74617862265447
1618318307658,Received value from mavg/room1/temp value 66
1618318307658,Received value from mavg/room2/temp value 64.69999999999999
1618318307659,Received value from mavg/room1/rhum value 219.59999999999997
1618318307659,Publishing value to func/room1/ahum value: 371.3797451845
1618318307659,Received value from mavg/room2/rhum value 181.99999999999997
1618318307659,Publishing value to func/room2/ahum value: 291.37925418704754
1618318308659,Received value from mavg/room2/temp value 66.1
1618318308659,Received value from mavg/room1/temp value 67.5
1618318308659,Received value from mavg/room2/rhum value 193.79999999999995
1618318308659,Received value from mavg/room1/rhum value 238.89999999999998
1618318308659,Publishing value to func/room2/ahum value: 329.1256440171439
1618318308659,Publishing value to func/room1/ahum value: 430.135578937802
1618318309659,Received value from mavg/room1/rhum value 242.7
1618318309659,Received value from mavg/room2/rhum value 203.89999999999995
1618318309659,Received value from mavg/room2/temp value 69.89999999999999
1618318309659,Publishing value to func/room2/ahum value: 405.2933459637378
1618318309659,Received value from mavg/room1/temp value 70
1618318309659,Publishing value to func/room1/ahum value: 484.39240540600275
1618318310658,Received value from mavg/room1/temp value 71.8
1618318310658,Received value from mavg/room2/rhum value 214.59999999999997
1618318310658,Received value from mavg/room1/rhum value 255.6
1618318310658,Publishing value to func/room1/ahum value: 548.8375450293175
1618318310658,Received value from mavg/room2/temp value 72.3
1618318310658,Publishing value to func/room2/ahum value: 470.1829680054766
1618318311658,Received value from mavg/room1/rhum value 264
1618318311658,Received value from mavg/room1/temp value 71.5
1618318311658,Publishing value to func/room1/ahum value: 560.0418773946789
1618318311659,Received value from mavg/room2/rhum value 222.89999999999998
1618318311659,Received value from mavg/room2/temp value 75.6
1618318311659,Publishing value to func/room2/ahum value: 556.9423606103252
1618318312659,Received value from mavg/room2/rhum value 228
1618318312659,Received value from mavg/room2/temp value 76.19999999999999
1618318312659,Publishing value to func/room2/ahum value: 583.2820320918778
1618318312659,Received value from mavg/room1/rhum value 257.8
1618318312659,Received value from mavg/room1/temp value 66.9
1618318312659,Publishing value to func/room1/ahum value: 452.7136121787219
1618318313658,Received value from mavg/room2/temp value 72.99999999999999
1618318313658,Received value from mavg/room1/rhum value 227.5
1618318313658,Received value from mavg/room1/temp value 59.900000000000006
1618318313658,Received value from mavg/room2/rhum value 229.39999999999998
1618318313659,Publishing value to func/room1/ahum value: 296.2526966537522
1618318313659,Publishing value to func/room2/ahum value: 516.9377006683372
1618318314658,Received value from mavg/room1/rhum value 184.2
1618318314658,Received value from mavg/room2/temp value 66.99999999999999
1618318314659,Received value from mavg/room2/rhum value 214.7
1618318314659,Publishing value to func/room2/ahum value: 378.60278470233067
1618318314659,Received value from mavg/room1/temp value 57.2
1618318314659,Publishing value to func/room1/ahum value: 212.91411812659746
1618318315658,Received value from mavg/room2/temp value 61.899999999999984
1618318315658,Received value from mavg/room1/rhum value 164.7
1618318315659,Received value from mavg/room1/temp value 57.800000000000004
1618318315659,Received value from mavg/room2/rhum value 195.39999999999998
1618318315659,Publishing value to func/room1/ahum value: 195.5217917453336
1618318315659,Publishing value to func/room2/ahum value: 277.54839584414236
1618318316658,Received value from mavg/room2/rhum value 179.89999999999998
1618318316658,Received value from mavg/room1/temp value 61.5
1618318316659,Received value from mavg/room2/temp value 58.499999999999986
1618318316659,Received value from mavg/room1/rhum value 168.39999999999998
1618318316659,Publishing value to func/room2/ahum value: 220.28769909444026
1618318316659,Publishing value to func/room1/ahum value: 235.0989406891082
1618318317659,Received value from mavg/room1/rhum value 183.99999999999997
1618318317659,Received value from mavg/room2/rhum value 174.49999999999997
1618318317659,Received value from mavg/room1/temp value 63
1618318317659,Publishing value to func/room1/ahum value: 274.0106949663993
1618318317659,Received value from mavg/room2/temp value 59.79999999999998
1618318317659,Publishing value to func/room2/ahum value: 226.2435081728591
1618318318659,Received value from mavg/room1/temp value 64.5
1618318318659,Received value from mavg/room2/rhum value 178.59999999999997
1618318318659,Received value from mavg/room2/temp value 60.499999999999986
1618318318659,Publishing value to func/room2/ahum value: 238.74617862265447
1618318318659,Received value from mavg/room1/rhum value 205.89999999999998
1618318318659,Publishing value to func/room1/ahum value: 326.8614820984958
1618318319658,Received value from mavg/room1/temp value 66
1618318319658,Received value from mavg/room2/temp value 64.69999999999999
1618318319659,Received value from mavg/room1/rhum value 219.59999999999997
1618318319659,Received value from mavg/room2/rhum value 181.99999999999997
1618318319659,Publishing value to func/room1/ahum value: 371.3797451845
1618318319659,Publishing value to func/room2/ahum value: 291.37925418704754
1618318320658,Received value from mavg/room2/temp value 66.1
1618318320658,Received value from mavg/room2/rhum value 193.79999999999995
1618318320658,Received value from mavg/room1/temp value 67.5
1618318320658,Publishing value to func/room2/ahum value: 329.1256440171439
1618318320658,Received value from mavg/room1/rhum value 238.89999999999998
1618318320658,Publishing value to func/room1/ahum value: 430.135578937802
1618318321658,Received value from mavg/room1/rhum value 242.7
1618318321658,Received value from mavg/room2/temp value 69.89999999999999
1618318321658,Received value from mavg/room1/temp value 70
1618318321658,Publishing value to func/room1/ahum value: 484.39240540600275
1618318321658,Received value from mavg/room2/rhum value 203.89999999999995
1618318321658,Publishing value to func/room2/ahum value: 405.2933459637378
1618318322658,Received value from mavg/room1/rhum value 255.6
